pdf,thumb,ok,width,height,bytes,error
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Aborto\Una lectura liberal a favor del aborto.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Aborto\Una lectura liberal a favor del aborto.cover.jpg,True,464,600,20138,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Animales\ Huemer - Dialogues On Ethical Vegetarianism.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Animales\ Huemer - Dialogues On Ethical Vegetarianism.cover.jpg,True,384,600,37034,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Animales\Rothbard - Los derechos de los animales.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Animales\Rothbard - Los derechos de los animales.cover.jpg,True,463,600,37234,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Block - Defendiendo el Chantaje.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Block - Defendiendo el Chantaje.cover.jpg,True,425,600,24470,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Block - Sexo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Block - Sexo.cover.jpg,True,464,600,11234,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\A liberal argument for slavery.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\A liberal argument for slavery.cover.jpg,True,400,600,67013,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\Block - Rejoinder to Kinsella on Ownership and The Voluntary Slave Contract.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\Block - Rejoinder to Kinsella on Ownership and The Voluntary Slave Contract.cover.jpg,True,425,600,65227,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\Frederick - Voluntary Slavery.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Esclavismo Voluntario\Frederick - Voluntary Slavery.cover.jpg,True,426,600,63073,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Lüdy - Liberalismo y Aborto, Irreconciliables.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Lüdy - Liberalismo y Aborto, Irreconciliables.cover.jpg",True,425,600,30946,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Alex Tabarrok - Impuestos a la Herencia, Teoría, Historia y Ética.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Alex Tabarrok - Impuestos a la Herencia, Teoría, Historia y Ética.cover.jpg",True,464,600,67352,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Bruce Benson - Las Instituciones y la Evolución Espontánea de la Moralidad.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Bruce Benson - Las Instituciones y la Evolución Espontánea de la Moralidad.cover.jpg,True,464,600,72243,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Hoppe - La ética del emprendimiento y el lucro.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Hoppe - La ética del emprendimiento y el lucro.cover.jpg,True,464,600,43753,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Kirzner - Ciencia y Moralidad del Capitalismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Kirzner - Ciencia y Moralidad del Capitalismo.cover.jpg,True,424,600,61665,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Rothbard - El problema de las elecciones inmorales en el mercado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Rothbard - El problema de las elecciones inmorales en el mercado.cover.jpg,True,464,600,63928,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Sobre la justificación última de la ética de la Propieda - Hoppe.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Mercado\Sobre la justificación última de la ética de la Propieda - Hoppe.cover.jpg,True,464,600,52725,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Sexo\Capital erótico El poder de fascinar a .pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Sexo\Capital erótico El poder de fascinar a .cover.jpg,True,464,600,27494,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Singer - Liberación Animal.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Singer - Liberación Animal.cover.jpg,True,424,600,17013,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Venta de niños\The Economics of the Baby Shortage.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\    💛 LIBERTAD\⚖️ Ética y Moral\Temas Éticos Varios\Venta de niños\The Economics of the Baby Shortage.cover.jpg,True,424,600,27673,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\  Statism and the Economy (Jesús Huerta de Soto).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\  Statism and the Economy (Jesús Huerta de Soto).cover.jpg,True,400,600,24348,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\  The Tyranny of Gun Control.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\  The Tyranny of Gun Control.cover.jpg,True,464,600,65126,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Briceño - Globalismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Briceño - Globalismo.cover.jpg,True,464,600,97648,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ DiLorenzo - Crimen Organizado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ DiLorenzo - Crimen Organizado.cover.jpg,True,424,600,36912,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ El Autoestrangulamiento del Estado - Marcos G. D.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ El Autoestrangulamiento del Estado - Marcos G. D.cover.jpg,True,464,600,41149,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Hoppe - Economía del Gobierno Mundial.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Hoppe - Economía del Gobierno Mundial.cover.jpg,True,464,600,104145,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Hoppe - Imposibilidad del Gobierno Limitado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Hoppe - Imposibilidad del Gobierno Limitado.cover.jpg,True,464,600,111353,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Huerta - Socialismo, Calculo Económico y función Empresarial.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Huerta - Socialismo, Calculo Económico y función Empresarial.cover.jpg",True,400,600,24543,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ J. Tucker - Milagros del sector privado y crímenes del sector público.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ J. Tucker - Milagros del sector privado y crímenes del sector público.cover.jpg,True,464,600,43397,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Jay Nock - Nuestro Enemigo Estado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Jay Nock - Nuestro Enemigo Estado.cover.jpg,True,424,600,12726,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ La Gran Ficción - Hoppe.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ La Gran Ficción - Hoppe.cover.jpg,True,425,600,29800,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Mises - El Socialismo_ Análisis Económico y Sociologico.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Mises - El Socialismo_ Análisis Económico y Sociologico.cover.jpg,True,426,600,42001,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Molinari - Guerra y Competencia entre Estados.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Molinari - Guerra y Competencia entre Estados.cover.jpg,True,464,600,85867,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Ogstad - Hombre, Estado, y Libertad.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Ogstad - Hombre, Estado, y Libertad.cover.jpg",True,464,600,64539,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Rockwell - Contra el Estado_ Un Manifiesto Anarcocapitalismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Rockwell - Contra el Estado_ Un Manifiesto Anarcocapitalismo.cover.jpg,True,396,600,28895,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Sandh - Caballo de Libertaria.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Sandh - Caballo de Libertaria.cover.jpg,True,464,600,71041,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ The CIA, Terrorism, and the Cold War The Evil of the National Security State (Jacob Hornberger).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ The CIA, Terrorism, and the Cold War The Evil of the National Security State (Jacob Hornberger).cover.jpg",True,464,600,67870,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ The War on Drugs Is a War on Freedom (Laurence Vance).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ The War on Drugs Is a War on Freedom (Laurence Vance).cover.jpg,True,464,600,52185,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\ Caplan - El Mito del Votante Racional.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\ Caplan - El Mito del Votante Racional.cover.jpg,True,425,600,23028,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Albert Otto Hirschman - Retóricas de la Intransigencia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Albert Otto Hirschman - Retóricas de la Intransigencia.cover.jpg,True,373,600,51445,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Bovard - ¿Los mitos de la democracia condenarán la libertad_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Bovard - ¿Los mitos de la democracia condenarán la libertad_.cover.jpg,True,464,600,62331,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Democracia apuntes.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Democracia apuntes.cover.jpg,True,410,600,37121,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\El camino de la democracia a la tiranía.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\El camino de la democracia a la tiranía.cover.jpg,True,464,600,96088,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Gordon - La democracia es coercitiva, sin importar lo que digan los «republicanos cívicos».pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Gordon - La democracia es coercitiva, sin importar lo que digan los «republicanos cívicos».cover.jpg",True,464,600,64197,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Gordon - Mises y Rothbard sobre la democracia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Gordon - Mises y Rothbard sobre la democracia.cover.jpg,True,464,600,62733,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Harper - Democracia y Libertad.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Harper - Democracia y Libertad.cover.jpg,True,463,600,34358,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Hoppe - Problemas de la democracia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Hoppe - Problemas de la democracia.cover.jpg,True,464,600,54848,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Horacio Spector - Tres problemas de la democracia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Horacio Spector - Tres problemas de la democracia.cover.jpg,True,424,600,39564,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Robert Michels y las teorías elitista-competitivas de la Democracia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Artículos\Robert Michels y las teorías elitista-competitivas de la Democracia.cover.jpg,True,424,600,49878,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Hoppe - El Leviatán democrático.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🗳️ Democracia\Hoppe - El Leviatán democrático.cover.jpg,True,464,600,33940,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Hayek - La Fatal Arrogancia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Hayek - La Fatal Arrogancia.cover.jpg,True,433,600,29946,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Hoppe - Libertad o Socialismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Hoppe - Libertad o Socialismo.cover.jpg,True,423,600,48755,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Rallo - Anti-Marx_ Crítica a la Economía Política Marxista.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\ Rallo - Anti-Marx_ Crítica a la Economía Política Marxista.cover.jpg,True,464,600,43694,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Banks - ¿Quieres una sociedad socialista_ Primero, abandona tus esperanzas y sueños.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Banks - ¿Quieres una sociedad socialista_ Primero, abandona tus esperanzas y sueños.cover.jpg",True,464,600,61772,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Block - El mal capitalismo y el buen socialismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Block - El mal capitalismo y el buen socialismo.cover.jpg,True,464,600,64930,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Bylund - Prepárense para el debate sobre el cálculo socialista, de nuevo_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Bylund - Prepárense para el debate sobre el cálculo socialista, de nuevo_.cover.jpg",True,464,600,61213,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Ebeling - Socialistas contra Sociedad Civil.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Ebeling - Socialistas contra Sociedad Civil.cover.jpg,True,465,600,64537,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Godon - El argumento político de Hayek contra el socialismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Godon - El argumento político de Hayek contra el socialismo.cover.jpg,True,464,600,35866,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - El Socialismo de Ingeniería Social y Los Fundamentos del Análisis Económico.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - El Socialismo de Ingeniería Social y Los Fundamentos del Análisis Económico.cover.jpg,True,365,600,56626,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - La fachada intelectual para el socialismo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - La fachada intelectual para el socialismo.cover.jpg,True,464,600,56894,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - Por qué el socialismo debe fracasar.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - Por qué el socialismo debe fracasar.cover.jpg,True,463,600,62749,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - Socialismo_ ¿un problema de propiedad o conocimiento_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\   🏛️ ESTATISMO\ Tipos de Estatismos\ 🪤 Socialismo\Artículos\Hoppe - Socialismo_ ¿un problema de propiedad o conocimiento_.cover.jpg,True,463,600,36648,
